sample_id,npy_idx,cation,anion,refrigerant,T_K,P_MPa,x1,pair,split_composite,split_star
[hmim]__[BF4]__R227ea__343.15__0.126,1480,[hmim],[BF4],R227ea,343.15,0.126,0.0201,HMIM__BF4,test,train
[hmim]__[BF4]__R227ea__343.15__0.169,1481,[hmim],[BF4],R227ea,343.15,0.169,0.0284,HMIM__BF4,test,val
[hmim]__[BF4]__R227ea__343.15__0.242,1482,[hmim],[BF4],R227ea,343.15,0.242,0.0427,HMIM__BF4,test,train
[hmim]__[BF4]__R227ea__343.15__0.272,1483,[hmim],[BF4],R227ea,343.15,0.272,0.0497,HMIM__BF4,test,train
[hmim]__[BF4]__R227ea__343.15__0.332,1484,[hmim],[BF4],R227ea,343.15,0.332,0.0625,HMIM__BF4,test,train
[hmim]__[Cl]__R32__298.15__0.05,1485,[hmim],[Cl],R32,298.15,0.05,0.021,HMIM__CL,train,train
[hmim]__[Cl]__R32__298.15__0.1,1486,[hmim],[Cl],R32,298.15,0.1,0.044,HMIM__CL,train,train
[hmim]__[Cl]__R32__298.15__0.2,1487,[hmim],[Cl],R32,298.15,0.2,0.092,HMIM__CL,train,train
[hmim]__[Cl]__R32__298.15__0.4,1488,[hmim],[Cl],R32,298.15,0.4,0.186,HMIM__CL,train,train
[hmim]__[Cl]__R32__298.15__0.6,1489,[hmim],[Cl],R32,298.15,0.6,0.272,HMIM__CL,train,train
[hmim]__[Cl]__R32__298.15__0.8,1490,[hmim],[Cl],R32,298.15,0.8,0.645,HMIM__CL,train,train
[hmim]__[Cl]__R32__298.15__1,1491,[hmim],[Cl],R32,298.15,1.0,0.41,HMIM__CL,val,train
[hmim]__[Cl]__R125__298.15__0.05,1492,[hmim],[Cl],R125,298.15,0.05,0.04,HMIM__CL,train,train
[hmim]__[Cl]__R125__298.15__0.1,1493,[hmim],[Cl],R125,298.15,0.1,0.079,HMIM__CL,train,train
[hmim]__[Cl]__R125__298.15__0.2,1494,[hmim],[Cl],R125,298.15,0.2,0.16,HMIM__CL,train,val
[hmim]__[Cl]__R125__298.15__0.4,1495,[hmim],[Cl],R125,298.15,0.4,0.29,HMIM__CL,train,train
[hmim]__[Cl]__R125__298.15__0.6,1496,[hmim],[Cl],R125,298.15,0.6,0.414,HMIM__CL,train,train
[hmim]__[Cl]__R125__298.15__0.8,1497,[hmim],[Cl],R125,298.15,0.8,0.543,HMIM__CL,val,train
[hmim]__[Cl]__R125__298.15__1,1498,[hmim],[Cl],R125,298.15,1.0,0.654,HMIM__CL,train,train
[hmim]__[FEP]__R32__293.3__0.051,1499,[hmim],[FEP],R32,293.3,0.051,0.0809,HMIM__FEP,train,train
[hmim]__[FEP]__R32__294.8__0.097,1500,[hmim],[FEP],R32,294.8,0.097,0.1409,HMIM__FEP,train,train
[hmim]__[FEP]__R32__293.2__0.137,1501,[hmim],[FEP],R32,293.2,0.137,0.2034,HMIM__FEP,train,train
[hmim]__[FEP]__R32__293.1__0.172,1502,[hmim],[FEP],R32,293.1,0.172,0.2462,HMIM__FEP,train,train
[hmim]__[FEP]__R32__293.2__0.223,1503,[hmim],[FEP],R32,293.2,0.223,0.3026,HMIM__FEP,train,train
[hmim]__[FEP]__R32__293.2__0.27,1504,[hmim],[FEP],R32,293.2,0.27,0.3493,HMIM__FEP,train,train
[hmim]__[FEP]__R32__303.1__0.06,1505,[hmim],[FEP],R32,303.1,0.06,0.0734,HMIM__FEP,train,train
[hmim]__[FEP]__R32__303.1__0.109,1506,[hmim],[FEP],R32,303.1,0.109,0.1317,HMIM__FEP,train,train
[hmim]__[FEP]__R32__303.1__0.159,1507,[hmim],[FEP],R32,303.1,0.159,0.189,HMIM__FEP,train,train
[hmim]__[FEP]__R32__303.2__0.2,1508,[hmim],[FEP],R32,303.2,0.2,0.2295,HMIM__FEP,val,train
[hmim]__[FEP]__R32__303.1__0.26,1509,[hmim],[FEP],R32,303.1,0.26,0.2835,HMIM__FEP,train,train
[hmim]__[FEP]__R32__303.1__0.314,1510,[hmim],[FEP],R32,303.1,0.314,0.329,HMIM__FEP,val,val
[hmim]__[FEP]__R32__313.2__0.068,1511,[hmim],[FEP],R32,313.2,0.068,0.0665,HMIM__FEP,train,train
[hmim]__[FEP]__R32__313.2__0.124,1512,[hmim],[FEP],R32,313.2,0.124,0.1209,HMIM__FEP,val,train
[hmim]__[FEP]__R32__313.2__0.181,1513,[hmim],[FEP],R32,313.2,0.181,0.1747,HMIM__FEP,train,train
[hmim]__[FEP]__R32__313.2__0.228,1514,[hmim],[FEP],R32,313.2,0.228,0.2132,HMIM__FEP,train,train
[hmim]__[FEP]__R32__313.2__0.298,1515,[hmim],[FEP],R32,313.2,0.298,0.2643,HMIM__FEP,train,train
[hmim]__[FEP]__R32__313.2__0.36,1516,[hmim],[FEP],R32,313.2,0.36,0.3083,HMIM__FEP,train,val
[hmim]__[FEP]__R32__323.2__0.077,1517,[hmim],[FEP],R32,323.2,0.077,0.0596,HMIM__FEP,train,train
[hmim]__[FEP]__R32__323.2__0.139,1518,[hmim],[FEP],R32,323.2,0.139,0.1108,HMIM__FEP,train,train
[hmim]__[FEP]__R32__323.2__0.204,1519,[hmim],[FEP],R32,323.2,0.204,0.1612,HMIM__FEP,train,train
[hmim]__[FEP]__R32__323.2__0.256,1520,[hmim],[FEP],R32,323.2,0.256,0.1976,HMIM__FEP,train,train
[hmim]__[FEP]__R32__323.2__0.333,1521,[hmim],[FEP],R32,323.2,0.333,0.2473,HMIM__FEP,train,train
[hmim]__[FEP]__R32__323.3__0.406,1522,[hmim],[FEP],R32,323.3,0.406,0.2881,HMIM__FEP,train,train
[hmim]__[FEP]__R32__333.2__0.086,1523,[hmim],[FEP],R32,333.2,0.086,0.053,HMIM__FEP,train,val
[hmim]__[FEP]__R32__333.2__0.152,1524,[hmim],[FEP],R32,333.2,0.152,0.1034,HMIM__FEP,train,train
[hmim]__[FEP]__R32__333.2__0.226,1525,[hmim],[FEP],R32,333.2,0.226,0.148,HMIM__FEP,train,train
[hmim]__[FEP]__R32__333.3__0.284,1526,[hmim],[FEP],R32,333.3,0.284,0.1827,HMIM__FEP,train,train
[hmim]__[FEP]__R32__333.2__0.369,1527,[hmim],[FEP],R32,333.2,0.369,0.2298,HMIM__FEP,train,train
[hmim]__[FEP]__R32__333.2__0.45,1528,[hmim],[FEP],R32,333.2,0.45,0.2689,HMIM__FEP,train,train
[hmim]__[FEP]__R32__343.2__0.095,1529,[hmim],[FEP],R32,343.2,0.095,0.0467,HMIM__FEP,train,train
[hmim]__[FEP]__R32__343.2__0.167,1530,[hmim],[FEP],R32,343.2,0.167,0.094,HMIM__FEP,val,train
[hmim]__[FEP]__R32__343.2__0.247,1531,[hmim],[FEP],R32,343.2,0.247,0.1362,HMIM__FEP,train,train
[hmim]__[FEP]__R32__343.2__0.311,1532,[hmim],[FEP],R32,343.2,0.311,0.1689,HMIM__FEP,train,train
[hmim]__[FEP]__R32__343.2__0.405,1533,[hmim],[FEP],R32,343.2,0.405,0.2133,HMIM__FEP,train,train
[hmim]__[FEP]__R32__343.2__0.493,1534,[hmim],[FEP],R32,343.2,0.493,0.2507,HMIM__FEP,train,train
[hmim]__[FEP]__R32__298.15__0.05,1535,[hmim],[FEP],R32,298.15,0.05,0.067,HMIM__FEP,train,train
[hmim]__[FEP]__R32__298.15__0.1,1536,[hmim],[FEP],R32,298.15,0.1,0.126,HMIM__FEP,train,train
[hmim]__[FEP]__R32__298.15__0.2,1537,[hmim],[FEP],R32,298.15,0.2,0.233,HMIM__FEP,train,train
[hmim]__[FEP]__R32__298.15__0.4,1538,[hmim],[FEP],R32,298.15,0.4,0.402,HMIM__FEP,train,train
[hmim]__[FEP]__R32__298.15__0.6,1539,[hmim],[FEP],R32,298.15,0.6,0.531,HMIM__FEP,train,train
[hmim]__[FEP]__R32__298.15__0.8,1540,[hmim],[FEP],R32,298.15,0.8,0.634,HMIM__FEP,train,train
[hmim]__[FEP]__R32__298.15__1,1541,[hmim],[FEP],R32,298.15,1.0,0.72,HMIM__FEP,train,train
[hmim]__[FEP]__R161__293.3__0.036,1542,[hmim],[FEP],R161,293.3,0.036,0.104,HMIM__FEP,train,train
[hmim]__[FEP]__R161__293.1__0.075,1543,[hmim],[FEP],R161,293.1,0.075,0.1958,HMIM__FEP,val,train
[hmim]__[FEP]__R161__293.3__0.113,1544,[hmim],[FEP],R161,293.3,0.113,0.2793,HMIM__FEP,train,train
[hmim]__[FEP]__R161__293.2__0.154,1545,[hmim],[FEP],R161,293.2,0.154,0.3609,HMIM__FEP,val,train
[hmim]__[FEP]__R161__293.1__0.192,1546,[hmim],[FEP],R161,293.1,0.192,0.4228,HMIM__FEP,train,train
[hmim]__[FEP]__R161__293__0.236,1547,[hmim],[FEP],R161,293.0,0.236,0.4895,HMIM__FEP,train,train
[hmim]__[FEP]__R161__303.1__0.045,1548,[hmim],[FEP],R161,303.1,0.045,0.0966,HMIM__FEP,train,train
[hmim]__[FEP]__R161__303.1__0.092,1549,[hmim],[FEP],R161,303.1,0.092,0.1838,HMIM__FEP,train,train
[hmim]__[FEP]__R161__303.1__0.138,1550,[hmim],[FEP],R161,303.1,0.138,0.2646,HMIM__FEP,train,train
[hmim]__[FEP]__R161__303.2__0.19,1551,[hmim],[FEP],R161,303.2,0.19,0.3446,HMIM__FEP,train,val
[hmim]__[FEP]__R161__303.2__0.236,1552,[hmim],[FEP],R161,303.2,0.236,0.4061,HMIM__FEP,train,train
[hmim]__[FEP]__R161__303.1__0.292,1553,[hmim],[FEP],R161,303.1,0.292,0.4721,HMIM__FEP,train,train
[hmim]__[FEP]__R161__313.1__0.054,1554,[hmim],[FEP],R161,313.1,0.054,0.0889,HMIM__FEP,train,train
[hmim]__[FEP]__R161__313.1__0.111,1555,[hmim],[FEP],R161,313.1,0.111,0.1711,HMIM__FEP,train,train
[hmim]__[FEP]__R161__313.2__0.166,1556,[hmim],[FEP],R161,313.2,0.166,0.2486,HMIM__FEP,train,train
[hmim]__[FEP]__R161__313.2__0.228,1557,[hmim],[FEP],R161,313.2,0.228,0.3264,HMIM__FEP,train,train
[hmim]__[FEP]__R161__313.2__0.284,1558,[hmim],[FEP],R161,313.2,0.284,0.3872,HMIM__FEP,train,train
[hmim]__[FEP]__R161__313.1__0.353,1559,[hmim],[FEP],R161,313.1,0.353,0.4529,HMIM__FEP,train,train
[hmim]__[FEP]__R161__323.2__0.065,1560,[hmim],[FEP],R161,323.2,0.065,0.0796,HMIM__FEP,train,train
[hmim]__[FEP]__R161__323.1__0.13,1561,[hmim],[FEP],R161,323.1,0.13,0.1579,HMIM__FEP,train,train
[hmim]__[FEP]__R161__323.2__0.195,1562,[hmim],[FEP],R161,323.2,0.195,0.232,HMIM__FEP,train,train
[hmim]__[FEP]__R161__323.2__0.269,1563,[hmim],[FEP],R161,323.2,0.269,0.3075,HMIM__FEP,train,train
[hmim]__[FEP]__R161__323.2__0.335,1564,[hmim],[FEP],R161,323.2,0.335,0.3672,HMIM__FEP,train,train
[hmim]__[FEP]__R161__323.2__0.416,1565,[hmim],[FEP],R161,323.2,0.416,0.4329,HMIM__FEP,train,train
[hmim]__[FEP]__R161__333.1__0.077,1566,[hmim],[FEP],R161,333.1,0.077,0.0701,HMIM__FEP,train,train
[hmim]__[FEP]__R161__333.2__0.149,1567,[hmim],[FEP],R161,333.2,0.149,0.1451,HMIM__FEP,val,train
[hmim]__[FEP]__R161__333.2__0.224,1568,[hmim],[FEP],R161,333.2,0.224,0.2156,HMIM__FEP,train,train
[hmim]__[FEP]__R161__333.2__0.31,1569,[hmim],[FEP],R161,333.2,0.31,0.2884,HMIM__FEP,train,train
[hmim]__[FEP]__R161__333.2__0.387,1570,[hmim],[FEP],R161,333.2,0.387,0.3466,HMIM__FEP,train,val
[hmim]__[FEP]__R161__333.2__0.482,1571,[hmim],[FEP],R161,333.2,0.482,0.4114,HMIM__FEP,train,train
[hmim]__[FEP]__R161__343.1__0.088,1572,[hmim],[FEP],R161,343.1,0.088,0.0615,HMIM__FEP,train,train
[hmim]__[FEP]__R161__343.2__0.169,1573,[hmim],[FEP],R161,343.2,0.169,0.1324,HMIM__FEP,train,train
[hmim]__[FEP]__R161__343.2__0.254,1574,[hmim],[FEP],R161,343.2,0.254,0.1992,HMIM__FEP,train,train
[hmim]__[FEP]__R161__343.2__0.352,1575,[hmim],[FEP],R161,343.2,0.352,0.2691,HMIM__FEP,train,train
[hmim]__[FEP]__R161__343.2__0.439,1576,[hmim],[FEP],R161,343.2,0.439,0.3259,HMIM__FEP,train,train
[hmim]__[FEP]__R161__343.2__0.548,1577,[hmim],[FEP],R161,343.2,0.548,0.3894,HMIM__FEP,val,train
[hmim]__[FEP]__R152a__293.2__0.031,1578,[hmim],[FEP],R152a,293.2,0.031,0.1095,HMIM__FEP,train,train
[hmim]__[FEP]__R152a__293.2__0.066,1579,[hmim],[FEP],R152a,293.2,0.066,0.2126,HMIM__FEP,train,train
[hmim]__[FEP]__R152a__293.1__0.097,1580,[hmim],[FEP],R152a,293.1,0.097,0.2997,HMIM__FEP,train,train
[hmim]__[FEP]__R152a__293.3__0.131,1581,[hmim],[FEP],R152a,293.3,0.131,0.3814,HMIM__FEP,train,train
[hmim]__[FEP]__R152a__293__0.163,1582,[hmim],[FEP],R152a,293.0,0.163,0.4538,HMIM__FEP,train,val
[hmim]__[FEP]__R152a__293.1__0.198,1583,[hmim],[FEP],R152a,293.1,0.198,0.5225,HMIM__FEP,train,train
[hmim]__[FEP]__R152a__303.1__0.039,1584,[hmim],[FEP],R152a,303.1,0.039,0.1022,HMIM__FEP,train,train
[hmim]__[FEP]__R152a__303.1__0.082,1585,[hmim],[FEP],R152a,303.1,0.082,0.201,HMIM__FEP,train,train
[hmim]__[FEP]__R152a__303.1__0.122,1586,[hmim],[FEP],R152a,303.1,0.122,0.2855,HMIM__FEP,train,train
[hmim]__[FEP]__R152a__303.1__0.165,1587,[hmim],[FEP],R152a,303.1,0.165,0.366,HMIM__FEP,train,train
[hmim]__[FEP]__R152a__303.2__0.208,1588,[hmim],[FEP],R152a,303.2,0.208,0.4376,HMIM__FEP,train,val
[hmim]__[FEP]__R152a__303.2__0.253,1589,[hmim],[FEP],R152a,303.2,0.253,0.507,HMIM__FEP,train,train
[hmim]__[FEP]__R152a__313.2__0.048,1590,[hmim],[FEP],R152a,313.2,0.048,0.0944,HMIM__FEP,train,train
[hmim]__[FEP]__R152a__313.2__0.101,1591,[hmim],[FEP],R152a,313.2,0.101,0.1883,HMIM__FEP,val,train
[hmim]__[FEP]__R152a__313.3__0.15,1592,[hmim],[FEP],R152a,313.3,0.15,0.2698,HMIM__FEP,train,val
[hmim]__[FEP]__R152a__313.1__0.203,1593,[hmim],[FEP],R152a,313.1,0.203,0.3487,HMIM__FEP,val,train
[hmim]__[FEP]__R152a__313.3__0.256,1594,[hmim],[FEP],R152a,313.3,0.256,0.42,HMIM__FEP,train,train
[hmim]__[FEP]__R152a__313.1__0.315,1595,[hmim],[FEP],R152a,313.1,0.315,0.4892,HMIM__FEP,train,train
[hmim]__[FEP]__R152a__323.2__0.059,1596,[hmim],[FEP],R152a,323.2,0.059,0.0852,HMIM__FEP,train,train
[hmim]__[FEP]__R152a__323.2__0.12,1597,[hmim],[FEP],R152a,323.2,0.12,0.1753,HMIM__FEP,train,train
[hmim]__[FEP]__R152a__323.2__0.179,1598,[hmim],[FEP],R152a,323.2,0.179,0.2536,HMIM__FEP,train,train
[hmim]__[FEP]__R152a__323.2__0.244,1599,[hmim],[FEP],R152a,323.2,0.244,0.3302,HMIM__FEP,train,train
[hmim]__[FEP]__R152a__323.2__0.309,1600,[hmim],[FEP],R152a,323.2,0.309,0.4007,HMIM__FEP,train,val
[hmim]__[FEP]__R152a__323.1__0.382,1601,[hmim],[FEP],R152a,323.1,0.382,0.4693,HMIM__FEP,val,train
[hmim]__[FEP]__R152a__333.2__0.069,1602,[hmim],[FEP],R152a,333.2,0.069,0.0771,HMIM__FEP,train,train
[hmim]__[FEP]__R152a__333.2__0.14,1603,[hmim],[FEP],R152a,333.2,0.14,0.1622,HMIM__FEP,train,train
[hmim]__[FEP]__R152a__333.1__0.209,1604,[hmim],[FEP],R152a,333.1,0.209,0.2372,HMIM__FEP,train,train
[hmim]__[FEP]__R152a__333.2__0.286,1605,[hmim],[FEP],R152a,333.2,0.286,0.311,HMIM__FEP,train,train
[hmim]__[FEP]__R152a__333.2__0.364,1606,[hmim],[FEP],R152a,333.2,0.364,0.38,HMIM__FEP,train,train
[hmim]__[FEP]__R152a__333.1__0.453,1607,[hmim],[FEP],R152a,333.1,0.453,0.4476,HMIM__FEP,train,train
[hmim]__[FEP]__R152a__343.2__0.079,1608,[hmim],[FEP],R152a,343.2,0.079,0.0691,HMIM__FEP,train,val
[hmim]__[FEP]__R152a__343.2__0.161,1609,[hmim],[FEP],R152a,343.2,0.161,0.1491,HMIM__FEP,val,train
[hmim]__[FEP]__R152a__343.2__0.24,1610,[hmim],[FEP],R152a,343.2,0.24,0.2205,HMIM__FEP,train,train
[hmim]__[FEP]__R152a__343.2__0.329,1611,[hmim],[FEP],R152a,343.2,0.329,0.2916,HMIM__FEP,train,train
[hmim]__[FEP]__R152a__343.2__0.42,1612,[hmim],[FEP],R152a,343.2,0.42,0.3587,HMIM__FEP,train,train
[hmim]__[FEP]__R152a__343.1__0.525,1613,[hmim],[FEP],R152a,343.1,0.525,0.425,HMIM__FEP,train,train
[hmim]__[FEP]__R134__283.08__0.01,1614,[hmim],[FEP],R134,283.08,0.01,0.055,HMIM__FEP,train,train
[hmim]__[FEP]__R134__283.07__0.05,1615,[hmim],[FEP],R134,283.07,0.05,0.24,HMIM__FEP,train,train
[hmim]__[FEP]__R134__283.13__0.1,1616,[hmim],[FEP],R134,283.13,0.1,0.422,HMIM__FEP,train,train
[hmim]__[FEP]__R134__283.17__0.15,1617,[hmim],[FEP],R134,283.17,0.15,0.568,HMIM__FEP,train,train
[hmim]__[FEP]__R134__283.1__0.2,1618,[hmim],[FEP],R134,283.1,0.2,0.689,HMIM__FEP,train,train
[hmim]__[FEP]__R134__283.12__0.249,1619,[hmim],[FEP],R134,283.12,0.249,0.81,HMIM__FEP,train,train
[hmim]__[FEP]__R134__283.13__0.299,1620,[hmim],[FEP],R134,283.13,0.299,0.959,HMIM__FEP,val,val
[hmim]__[FEP]__R134__298.13__0.01,1621,[hmim],[FEP],R134,298.13,0.01,0.035,HMIM__FEP,train,train
[hmim]__[FEP]__R134__298.08__0.05,1622,[hmim],[FEP],R134,298.08,0.05,0.16,HMIM__FEP,train,train
[hmim]__[FEP]__R134__298.2__0.1,1623,[hmim],[FEP],R134,298.2,0.1,0.293,HMIM__FEP,train,train
[hmim]__[FEP]__R134__298.02__0.15,1624,[hmim],[FEP],R134,298.02,0.15,0.403,HMIM__FEP,train,train
[hmim]__[FEP]__R134__298.11__0.199,1625,[hmim],[FEP],R134,298.11,0.199,0.498,HMIM__FEP,train,val
[hmim]__[FEP]__R134__298.17__0.25,1626,[hmim],[FEP],R134,298.17,0.25,0.583,HMIM__FEP,train,train
[hmim]__[FEP]__R134__298.14__0.3,1627,[hmim],[FEP],R134,298.14,0.3,0.656,HMIM__FEP,train,val
[hmim]__[FEP]__R134__298.06__0.35,1628,[hmim],[FEP],R134,298.06,0.35,0.727,HMIM__FEP,train,val
[hmim]__[FEP]__R134__323.12__0.01,1629,[hmim],[FEP],R134,323.12,0.01,0.018,HMIM__FEP,val,train
[hmim]__[FEP]__R134__323.09__0.05,1630,[hmim],[FEP],R134,323.09,0.05,0.085,HMIM__FEP,train,train
[hmim]__[FEP]__R134__323.1__0.1,1631,[hmim],[FEP],R134,323.1,0.1,0.161,HMIM__FEP,train,train
[hmim]__[FEP]__R134__323.1__0.15,1632,[hmim],[FEP],R134,323.1,0.15,0.229,HMIM__FEP,train,train
[hmim]__[FEP]__R134__323.09__0.2,1633,[hmim],[FEP],R134,323.09,0.2,0.291,HMIM__FEP,train,train
[hmim]__[FEP]__R134__323.19__0.25,1634,[hmim],[FEP],R134,323.19,0.25,0.347,HMIM__FEP,train,train
[hmim]__[FEP]__R134__323.13__0.3,1635,[hmim],[FEP],R134,323.13,0.3,0.401,HMIM__FEP,train,train
[hmim]__[FEP]__R134__323.09__0.35,1636,[hmim],[FEP],R134,323.09,0.35,0.448,HMIM__FEP,train,train
[hmim]__[FEP]__R134__348.07__0.01,1637,[hmim],[FEP],R134,348.07,0.01,0.009,HMIM__FEP,train,train
[hmim]__[FEP]__R134__348.06__0.05,1638,[hmim],[FEP],R134,348.06,0.05,0.047,HMIM__FEP,train,val
[hmim]__[FEP]__R134__348.14__0.1,1639,[hmim],[FEP],R134,348.14,0.1,0.092,HMIM__FEP,train,train
[hmim]__[FEP]__R134__348.13__0.15,1640,[hmim],[FEP],R134,348.13,0.15,0.135,HMIM__FEP,train,train
[hmim]__[FEP]__R134__348.11__0.2,1641,[hmim],[FEP],R134,348.11,0.2,0.176,HMIM__FEP,train,train
[hmim]__[FEP]__R134__348.11__0.25,1642,[hmim],[FEP],R134,348.11,0.25,0.213,HMIM__FEP,train,train
[hmim]__[FEP]__R134__348.14__0.3,1643,[hmim],[FEP],R134,348.14,0.3,0.25,HMIM__FEP,train,val
[hmim]__[FEP]__R134__348.13__0.349,1644,[hmim],[FEP],R134,348.13,0.349,0.284,HMIM__FEP,val,train
[hmim]__[FEP]__R125__298.15__0.05,1645,[hmim],[FEP],R125,298.15,0.05,0.038,HMIM__FEP,train,train
[hmim]__[FEP]__R125__298.15__0.1,1646,[hmim],[FEP],R125,298.15,0.1,0.074,HMIM__FEP,train,val
[hmim]__[FEP]__R125__298.15__0.2,1647,[hmim],[FEP],R125,298.15,0.2,0.142,HMIM__FEP,train,train
[hmim]__[FEP]__R125__298.15__0.4,1648,[hmim],[FEP],R125,298.15,0.4,0.267,HMIM__FEP,train,train
[hmim]__[FEP]__R125__298.15__0.6,1649,[hmim],[FEP],R125,298.15,0.6,0.38,HMIM__FEP,val,train
[hmim]__[FEP]__R125__298.15__0.8,1650,[hmim],[FEP],R125,298.15,0.8,0.482,HMIM__FEP,train,train
[hmim]__[FEP]__R125__298.15__1,1651,[hmim],[FEP],R125,298.15,1.0,0.578,HMIM__FEP,train,train
[hmim]__[OTf]__R32__303.2__0.0522,1652,[hmim],[OTf],R32,303.2,0.0522,0.03263,HMIM__OTF,train,train
[hmim]__[OTf]__R32__313.2__0.0586,1653,[hmim],[OTf],R32,313.2,0.0586,0.02975,HMIM__OTF,train,train
[hmim]__[OTf]__R32__323.2__0.0627,1654,[hmim],[OTf],R32,323.2,0.0627,0.02623,HMIM__OTF,train,train
[hmim]__[OTf]__R32__333.2__0.0651,1655,[hmim],[OTf],R32,333.2,0.0651,0.02268,HMIM__OTF,train,val
[hmim]__[OTf]__R32__343.2__0.0683,1656,[hmim],[OTf],R32,343.2,0.0683,0.02015,HMIM__OTF,train,train
[hmim]__[OTf]__R161__303.2__0.0405,1657,[hmim],[OTf],R161,303.2,0.0405,0.03932,HMIM__OTF,train,train
[hmim]__[OTf]__R161__313.2__0.049,1658,[hmim],[OTf],R161,313.2,0.049,0.03769,HMIM__OTF,train,train
[hmim]__[OTf]__R161__323.2__0.0508,1659,[hmim],[OTf],R161,323.2,0.0508,0.03155,HMIM__OTF,train,train
[hmim]__[OTf]__R161__333.2__0.0534,1660,[hmim],[OTf],R161,333.2,0.0534,0.02711,HMIM__OTF,train,train
[hmim]__[OTf]__R161__343.2__0.0587,1661,[hmim],[OTf],R161,343.2,0.0587,0.02466,HMIM__OTF,train,train
[hmim]__[OTf]__R152a__303.2__0.0329,1662,[hmim],[OTf],R152a,303.2,0.0329,0.04113,HMIM__OTF,train,train
[hmim]__[OTf]__R152a__313.2__0.0408,1663,[hmim],[OTf],R152a,313.2,0.0408,0.03961,HMIM__OTF,train,train
[hmim]__[OTf]__R152a__323.2__0.046,1664,[hmim],[OTf],R152a,323.2,0.046,0.03539,HMIM__OTF,train,val
[hmim]__[OTf]__R152a__333.2__0.0525,1665,[hmim],[OTf],R152a,333.2,0.0525,0.03241,HMIM__OTF,train,train
[hmim]__[OTf]__R152a__343.2__0.0563,1666,[hmim],[OTf],R152a,343.2,0.0563,0.02843,HMIM__OTF,train,train
[hmim]__[OTf]__R143a__303.2__0.0646,1667,[hmim],[OTf],R143a,303.2,0.0646,0.02307,HMIM__OTF,train,train
[hmim]__[OTf]__R143a__313.2__0.077,1668,[hmim],[OTf],R143a,313.2,0.077,0.02245,HMIM__OTF,train,val
[hmim]__[OTf]__R143a__323.2__0.0768,1669,[hmim],[OTf],R143a,323.2,0.0768,0.01855,HMIM__OTF,train,train
[hmim]__[OTf]__R143a__333.2__0.0823,1670,[hmim],[OTf],R143a,333.2,0.0823,0.01656,HMIM__OTF,train,train
[hmim]__[OTf]__R143a__343.2__0.0837,1671,[hmim],[OTf],R143a,343.2,0.0837,0.01426,HMIM__OTF,train,train
[hmim]__[OTf]__R125__303.2__0.0609,1672,[hmim],[OTf],R125,303.2,0.0609,0.02486,HMIM__OTF,train,train
[hmim]__[OTf]__R125__313.2__0.0667,1673,[hmim],[OTf],R125,313.2,0.0667,0.02152,HMIM__OTF,train,train
[hmim]__[OTf]__R125__323.2__0.0708,1674,[hmim],[OTf],R125,323.2,0.0708,0.0183,HMIM__OTF,train,train
[hmim]__[OTf]__R125__333.2__0.0752,1675,[hmim],[OTf],R125,333.2,0.0752,0.0158,HMIM__OTF,train,train
[hmim]__[OTf]__R125__343.2__0.0804,1676,[hmim],[OTf],R125,343.2,0.0804,0.01393,HMIM__OTF,train,val
[hmim]__[PF6]__R134a__298__0.081,1677,[hmim],[PF6],R134a,298.0,0.081,0.0594,HMIM__PF6,train,train
[hmim]__[PF6]__R134a__298__0.133,1678,[hmim],[PF6],R134a,298.0,0.133,0.1242,HMIM__PF6,train,train
[hmim]__[PF6]__R134a__298__0.22,1679,[hmim],[PF6],R134a,298.0,0.22,0.2116,HMIM__PF6,train,train
[hmim]__[PF6]__R134a__298__0.304,1680,[hmim],[PF6],R134a,298.0,0.304,0.3093,HMIM__PF6,train,train
[hmim]__[PF6]__R134a__298__0.429,1681,[hmim],[PF6],R134a,298.0,0.429,0.4529,HMIM__PF6,train,train
[hmim]__[PF6]__R134a__298__0.576,1682,[hmim],[PF6],R134a,298.0,0.576,0.6507,HMIM__PF6,train,train
[hmim]__[PF6]__R134a__323__0.089,1683,[hmim],[PF6],R134a,323.0,0.089,0.0295,HMIM__PF6,train,train
[hmim]__[PF6]__R134a__323__0.177,1684,[hmim],[PF6],R134a,323.0,0.177,0.0739,HMIM__PF6,train,train
[hmim]__[PF6]__R134a__323__0.34,1685,[hmim],[PF6],R134a,323.0,0.3399999999999999,0.1659,HMIM__PF6,train,train
[hmim]__[PF6]__R134a__323__0.512,1686,[hmim],[PF6],R134a,323.0,0.512,0.2723,HMIM__PF6,val,train
[hmim]__[PF6]__R134a__323__0.665,1687,[hmim],[PF6],R134a,323.0,0.665,0.3544,HMIM__PF6,train,train
[hmim]__[PF6]__R134a__323__0.81,1688,[hmim],[PF6],R134a,323.0,0.8099999999999999,0.4238,HMIM__PF6,train,train
[hmim]__[PF6]__R134a__323__0.921,1689,[hmim],[PF6],R134a,323.0,0.921,0.4809,HMIM__PF6,train,train
[hmim]__[PF6]__R134a__323__1.077,1690,[hmim],[PF6],R134a,323.0,1.077,0.5856,HMIM__PF6,train,train
[hmim]__[PF6]__R134a__323__1.193,1691,[hmim],[PF6],R134a,323.0,1.193,0.6683,HMIM__PF6,train,train
[hmim]__[PF6]__R134a__323__1.283,1692,[hmim],[PF6],R134a,323.0,1.283,0.7677,HMIM__PF6,train,train
