sample_id,dataset,split,mode,cation,anion,species,species_type,refrigerant,T_K,P_MPa,true_x1,pred_mu,pred_sigma,abs_error
[emim]__[BF4]__R134a__313.15__0.052,M1_LORO,loro_R134a,M0,[emim],[BF4],R134A,refrigerant,R134A,313.15,0.052,0.012699999846518,0.0029010698199272,0.0053130451587359556,0.0097989300265908
[emim]__[BF4]__R134a__313.15__0.18,M1_LORO,loro_R134a,M0,[emim],[BF4],R134A,refrigerant,R134A,313.15,0.18,0.0461999997496604,0.01228411691263314,0.011785971441620533,0.03391588283702726
[emim]__[BF4]__R134a__313.15__0.2905,M1_LORO,loro_R134a,M0,[emim],[BF4],R134A,refrigerant,R134A,313.15,0.2905,0.0769999995827674,0.02236112691462036,0.01611094155029637,0.05463887266814704
[emim]__[BF4]__R134a__313.15__0.3639,M1_LORO,loro_R134a,M0,[emim],[BF4],R134A,refrigerant,R134A,313.15,0.3639,0.0988000035285949,0.0296040296554565,0.019697123509170873,0.0691959738731384
[emim]__[BF4]__R134a__313.15__0.4161,M1_LORO,loro_R134a,M0,[emim],[BF4],R134A,refrigerant,R134A,313.15,0.4161,0.1138999983668327,0.03472944051027292,0.022464565849804562,0.07917055785655978
[emim]__[BF4]__R134a__313.15__0.4496,M1_LORO,loro_R134a,M0,[emim],[BF4],R134A,refrigerant,R134A,313.15,0.4496,0.124499998986721,0.0383739255368709,0.02328036453014013,0.0861260734498501
[emim]__[BF4]__R134a__323.15__0.052,M1_LORO,loro_R134a,M0,[emim],[BF4],R134A,refrigerant,R134A,323.15,0.052,0.0104000000283122,0.00212870761752126,0.004277408157726618,0.008271292410790939
[emim]__[BF4]__R134a__323.15__0.1856,M1_LORO,loro_R134a,M0,[emim],[BF4],R134A,refrigerant,R134A,323.15,0.1856,0.0361000001430511,0.00981865227222438,0.011390626302015087,0.02628134787082672
[emim]__[BF4]__R134a__323.15__0.3257,M1_LORO,loro_R134a,M0,[emim],[BF4],R134A,refrigerant,R134A,323.15,0.3257,0.063400000333786,0.02040693126618856,0.01575496747218014,0.042993069067597436
[emim]__[BF4]__R134a__323.15__0.4084,M1_LORO,loro_R134a,M0,[emim],[BF4],R134A,refrigerant,R134A,323.15,0.4084,0.0804999992251396,0.02699387371540064,0.01852753799779899,0.05350612550973896
[emim]__[BF4]__R134a__323.15__0.459,M1_LORO,loro_R134a,M0,[emim],[BF4],R134A,refrigerant,R134A,323.15,0.459,0.0917999967932701,0.030909518525004363,0.02032286297975195,0.060890478268265734
[emim]__[BF4]__R134a__323.15__0.4946,M1_LORO,loro_R134a,M0,[emim],[BF4],R134A,refrigerant,R134A,323.15,0.4946,0.0986000001430511,0.03350783139467236,0.021660998717225762,0.06509216874837875
[emim]__[SCN]__R134a__283.15__0.0683,M1_LORO,loro_R134a,M0,[emim],[SCN],R134A,refrigerant,R134A,283.15,0.0683,0.017400000244379,0.012592900544404942,0.009789880896139464,0.004807099699974057
[emim]__[SCN]__R134a__283.15__0.143,M1_LORO,loro_R134a,M0,[emim],[SCN],R134A,refrigerant,R134A,283.15,0.143,0.0399000011384487,0.027711953595280604,0.011088725217886885,0.012188047543168098
[emim]__[SCN]__R134a__283.15__0.2237,M1_LORO,loro_R134a,M0,[emim],[SCN],R134A,refrigerant,R134A,283.15,0.2237,0.0653000026941299,0.04461234509944913,0.012367832391794138,0.020687657594680775
[emim]__[SCN]__R134a__283.15__0.3218,M1_LORO,loro_R134a,M0,[emim],[SCN],R134A,refrigerant,R134A,283.15,0.3218,0.096400000154972,0.06594092100858683,0.013187603636051889,0.030459079146385168
[emim]__[SCN]__R134a__283.15__0.4072,M1_LORO,loro_R134a,M0,[emim],[SCN],R134A,refrigerant,R134A,283.15,0.4072,0.1275999993085861,0.08544854223728175,0.012502868643037807,0.04215145707130434
[emim]__[SCN]__R134a__293.15__0.0648,M1_LORO,loro_R134a,M0,[emim],[SCN],R134A,refrigerant,R134A,293.15,0.0648,0.0132999997586011,0.005027949437499,0.0073974125352998365,0.0082720503211021
[emim]__[SCN]__R134a__293.15__0.1476,M1_LORO,loro_R134a,M0,[emim],[SCN],R134A,refrigerant,R134A,293.15,0.1476,0.0308999996632337,0.015261539630591861,0.01268267207362316,0.01563846003264184
[emim]__[SCN]__R134a__293.15__0.2314,M1_LORO,loro_R134a,M0,[emim],[SCN],R134A,refrigerant,R134A,293.15,0.2314,0.0500999987125396,0.028039086610078763,0.015480337768503246,0.02206091210246084
[emim]__[SCN]__R134a__293.15__0.3217,M1_LORO,loro_R134a,M0,[emim],[SCN],R134A,refrigerant,R134A,293.15,0.3217,0.0705000013113021,0.04265395104885098,0.016225225933672628,0.02784605026245112
[emim]__[SCN]__R134a__293.15__0.423,M1_LORO,loro_R134a,M0,[emim],[SCN],R134A,refrigerant,R134A,293.15,0.423,0.0961000025272369,0.059981738030910434,0.01588971819052645,0.03611826449632646
[emim]__[SCN]__R134a__303.15__0.0683,M1_LORO,loro_R134a,M0,[emim],[SCN],R134A,refrigerant,R134A,303.15,0.0683,0.0102000003680586,0.0036214143037796,0.00657864881613247,0.006578586064279
[emim]__[SCN]__R134a__303.15__0.1513,M1_LORO,loro_R134a,M0,[emim],[SCN],R134A,refrigerant,R134A,303.15,0.1513,0.0228000003844499,0.00949148184154178,0.010843978300958224,0.01330851854290812
[emim]__[SCN]__R134a__303.15__0.2387,M1_LORO,loro_R134a,M0,[emim],[SCN],R134A,refrigerant,R134A,303.15,0.2387,0.0375000014901161,0.01865434739738698,0.015138426536870133,0.01884565409272912
[emim]__[SCN]__R134a__303.15__0.3418,M1_LORO,loro_R134a,M0,[emim],[SCN],R134A,refrigerant,R134A,303.15,0.3418,0.0531999990344047,0.029376162961125336,0.02029728872890124,0.023823836073279363
[emim]__[SCN]__R134a__303.15__0.4342,M1_LORO,loro_R134a,M0,[emim],[SCN],R134A,refrigerant,R134A,303.15,0.4342,0.0705000013113021,0.04150461256504054,0.02051672501786843,0.028995388746261563
[emim]__[SCN]__R134a__313.15__0.0683,M1_LORO,loro_R134a,M0,[emim],[SCN],R134A,refrigerant,R134A,313.15,0.0683,0.0071000000461936,0.0027856260538101,0.005410973436123642,0.0043143739923835
[emim]__[SCN]__R134a__313.15__0.1556,M1_LORO,loro_R134a,M0,[emim],[SCN],R134A,refrigerant,R134A,313.15,0.1556,0.0168999992311,0.0069404572248458595,0.010741982318346716,0.00995954200625414
[emim]__[SCN]__R134a__313.15__0.2429,M1_LORO,loro_R134a,M0,[emim],[SCN],R134A,refrigerant,R134A,313.15,0.2429,0.0265999995172023,0.013038311153650239,0.01396300010653246,0.013561688363552062
[emim]__[SCN]__R134a__313.15__0.3279,M1_LORO,loro_R134a,M0,[emim],[SCN],R134A,refrigerant,R134A,313.15,0.3279,0.0346000008285045,0.01998776271939276,0.016159053658627777,0.01461223810911174
[emim]__[SCN]__R134a__313.15__0.4329,M1_LORO,loro_R134a,M0,[emim],[SCN],R134A,refrigerant,R134A,313.15,0.4329,0.046799998730421,0.029203660413622816,0.020083359284119716,0.01759633831679818
[emim]__[Tf2N]__R134a__283.7__0.01,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,283.7,0.01,0.0189999993890523,0.06334537938237186,0.03684472797445094,0.04434537999331956
[emim]__[Tf2N]__R134a__282.7__0.0499,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,282.7,0.0499,0.1049999967217445,0.08416638970375055,0.04089683702785053,0.020833607017993944
[emim]__[Tf2N]__R134a__283.1__0.0998,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,283.1,0.0998,0.2189999967813491,0.10661048889160152,0.04153577455424821,0.11238950788974758
[emim]__[Tf2N]__R134a__283.2__0.1498,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,283.2,0.1498,0.3179999887943268,0.13030257821083063,0.042879585890922035,0.18769741058349615
[emim]__[Tf2N]__R134a__283.2__0.2003,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,283.2,0.2003,0.4149999916553497,0.1550404608249664,0.043903205507952854,0.25995953083038326
[emim]__[Tf2N]__R134a__283.2__0.2501,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,283.2,0.2501,0.515999972820282,0.18004131913185117,0.044465284636266755,0.3359586536884308
[emim]__[Tf2N]__R134a__283.2__0.3005,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,283.2,0.3005,0.6129999756813049,0.20579754710197448,0.044358373954538004,0.4072024285793304
[emim]__[Tf2N]__R134a__283.2__0.3501,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,283.2,0.3501,0.7549999952316284,0.23116613328456878,0.04324882245005105,0.5238338619470596
[emim]__[Tf2N]__R134a__298.2__0.0103,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,298.2,0.0103,0.0160000007599592,0.03453418537974352,0.013640026591020843,0.018534184619784323
[emim]__[Tf2N]__R134a__298.1__0.0499,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,298.1,0.0499,0.0710000023245811,0.04849658980965608,0.014727340459786246,0.022503412514925027
[emim]__[Tf2N]__R134a__298.1__0.1,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,298.1,0.1,0.1379999965429306,0.06694493293762202,0.015843110307273655,0.07105506360530858
[emim]__[Tf2N]__R134a__298.1__0.1497,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,298.1,0.1497,0.2029999941587448,0.08536397367715834,0.017792308230370684,0.11763602048158647
[emim]__[Tf2N]__R134a__298.1__0.2001,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,298.1,0.2001,0.2630000114440918,0.10443796217441555,0.020118558207745395,0.15856204926967626
[emim]__[Tf2N]__R134a__298.2__0.2504,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,298.2,0.2504,0.3219999969005584,0.12282622158527372,0.02175220351435757,0.19917377531528468
[emim]__[Tf2N]__R134a__298.1__0.3,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,298.1,0.3,0.3819999992847442,0.1417136192321777,0.022513870535346345,0.2402863800525665
[emim]__[Tf2N]__R134a__298.1__0.3492,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,298.1,0.3492,0.4429999887943268,0.16007163524627685,0.022795198915902024,0.2829283535480499
[emim]__[Tf2N]__R134a__323.1__0.0103,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,323.1,0.0103,0.0080000003799796,0.01420979797840114,0.012026235703259792,0.006209797598421539
[emim]__[Tf2N]__R134a__323.1__0.0503,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,323.1,0.0503,0.0359999984502792,0.0215329814702272,0.013413551903505292,0.014467016980052
[emim]__[Tf2N]__R134a__323.1__0.1,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,323.1,0.1,0.0710000023245811,0.0325919549912214,0.012281459682553912,0.0384080473333597
[emim]__[Tf2N]__R134a__323.1__0.1502,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,323.1,0.1502,0.1049999967217445,0.044401651248335824,0.010666318982284036,0.06059834547340867
[emim]__[Tf2N]__R134a__323.1__0.2002,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,323.1,0.2002,0.1379999965429306,0.056253633648157074,0.009359583167477835,0.08174636289477352
[emim]__[Tf2N]__R134a__323__0.2504,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,323.0,0.2504,0.1689999997615814,0.06895630061626432,0.00875393923113527,0.10004369914531708
[emim]__[Tf2N]__R134a__323.2__0.3003,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,323.2,0.3003,0.2010000050067901,0.08114272952079771,0.009736325373504006,0.1198572754859924
[emim]__[Tf2N]__R134a__323.1__0.3503,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,323.1,0.3503,0.231000006198883,0.09318614453077312,0.011683715951898505,0.13781386166810988
[emim]__[Tf2N]__R134a__348.1__0.0105,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,348.1,0.0105,0.0,0.011339264735579441,0.011633879534988284,0.011339264735579441
[emim]__[Tf2N]__R134a__348.1__0.0503,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,348.1,0.0503,0.0170000009238719,0.016511419042944862,0.013032791982229409,0.000488581880927038
[emim]__[Tf2N]__R134a__348.1__0.1003,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,348.1,0.1003,0.0379999987781047,0.022682159021496763,0.015269784605217355,0.015317839756607936
[emim]__[Tf2N]__R134a__348.1__0.1503,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,348.1,0.1503,0.0579999983310699,0.03028243817389008,0.015277806505828277,0.027717560157179816
[emim]__[Tf2N]__R134a__348.1__0.2001,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,348.1,0.2001,0.0769999995827674,0.03819224946200844,0.014891985411332112,0.03880775012075896
[emim]__[Tf2N]__R134a__348.1__0.2502,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,348.1,0.2502,0.096000000834465,0.046452622488141,0.014753365587704946,0.049547378346324
[emim]__[Tf2N]__R134a__348.1__0.3002,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,348.1,0.3002,0.1150000020861625,0.05418283343315118,0.014452756970324296,0.060817168653011316
[emim]__[Tf2N]__R134a__348.1__0.3501,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,348.1,0.3501,0.1330000013113021,0.061609634011983806,0.013946889795416771,0.0713903672993183
[emim]__[Tf2N]__R134a__298__0.028,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,298.0,0.028,0.0161000005900859,0.04096878916025158,0.01432099988149804,0.02486878857016568
[emim]__[Tf2N]__R134a__298__0.048,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,298.0,0.048,0.0410999990999698,0.047991707921028096,0.014783122964280826,0.006891708821058294
[emim]__[Tf2N]__R134a__298__0.079,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,298.0,0.079,0.0754000023007392,0.05929694771766658,0.01534398046627696,0.016103054583072623
[emim]__[Tf2N]__R134a__298__0.125,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,298.0,0.125,0.1392000019550323,0.07640118449926372,0.01691594062383104,0.06279881745576857
[emim]__[Tf2N]__R134a__298__0.195,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,298.0,0.195,0.2303999960422516,0.10277331620454781,0.020034265627567657,0.12762667983770376
[emim]__[Tf2N]__R134a__298__0.244,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,298.0,0.244,0.2942999899387359,0.12107849270105357,0.021813974354522894,0.17322149723768232
[emim]__[Tf2N]__R134a__298__0.286,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,298.0,0.286,0.3427999913692474,0.13672575652599334,0.022558614590107367,0.20607423484325404
[emim]__[Tf2N]__R134a__298__0.335,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,298.0,0.335,0.3991999924182892,0.15515788495540617,0.022851985614249556,0.24404210746288302
[emim]__[Tf2N]__R134a__298__0.395,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,298.0,0.395,0.4681000113487243,0.1774995595216751,0.023664656035133073,0.2906004518270492
[emim]__[Tf2N]__R134a__298__0.444,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,298.0,0.444,0.5228000283241272,0.19594725072383876,0.02514107472112917,0.3268527776002884
[emim]__[Tf2N]__R134a__298__0.493,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,298.0,0.493,0.5812000036239624,0.21357674002647395,0.026595491945553912,0.3676232635974884
[emim]__[Tf2N]__R134a__298__0.537,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,298.0,0.537,0.6344000101089478,0.22867318987846375,0.027616578937265435,0.405726820230484
[emim]__[Tf2N]__R134a__298__0.585,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,298.0,0.585,0.7003999948501587,0.24485371112823487,0.028085613364931844,0.45554628372192385
[emim]__[Tf2N]__R134a__298__0.624,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,298.0,0.624,0.766700029373169,0.25746418535709376,0.028372177305273014,0.5092358440160751
[emim]__[Tf2N]__R134a__298__0.648,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,298.0,0.648,0.8183000087738037,0.26487207114696504,0.028302328765487293,0.5534279376268387
[emim]__[Tf2N]__R134a__323__0.034,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,323.0,0.034,0.0104999998584389,0.018262891098856877,0.013377916738919924,0.007762891240417978
[emim]__[Tf2N]__R134a__323__0.104,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,323.0,0.104,0.0615999996662139,0.03362139537930484,0.012079988245835376,0.027978604286909056
[emim]__[Tf2N]__R134a__323__0.166,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,323.0,0.166,0.1054999977350235,0.04820530563592906,0.010145898583268321,0.057294692099094435
[emim]__[Tf2N]__R134a__323__0.208,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,323.0,0.208,0.1344999969005584,0.05829003006219859,0.00915374490449486,0.07620996683835979
[emim]__[Tf2N]__R134a__323__0.284,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,323.0,0.284,0.1844000071287155,0.07745061814784998,0.009248450902402746,0.1069493889808655
[emim]__[Tf2N]__R134a__323__0.379,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,323.0,0.379,0.2436999976634979,0.10027506202459331,0.013544648036320746,0.14342493563890457
[emim]__[Tf2N]__R134a__323__0.469,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,323.0,0.469,0.2985999882221222,0.12115238308906554,0.01741541476511094,0.17744760513305666
[emim]__[Tf2N]__R134a__323__0.566,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,323.0,0.566,0.3531000018119812,0.1423463732004165,0.019343973865582925,0.21075362861156471
[emim]__[Tf2N]__R134a__323__0.667,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,323.0,0.667,0.4090000092983246,0.16323845386505126,0.021062519317750127,0.24576155543327333
[emim]__[Tf2N]__R134a__323__0.786,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,323.0,0.786,0.4745000004768371,0.18637921810150143,0.02333704621931717,0.28812078237533567
[emim]__[Tf2N]__R134a__323__0.901,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,323.0,0.901,0.5338000059127808,0.2062760472297668,0.026396478353134613,0.327523958683014
[emim]__[Tf2N]__R134a__323__0.995,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,323.0,0.995,0.5884000062942505,0.22209449112415308,0.028209482038800616,0.3663055151700974
[emim]__[Tf2N]__R134a__323__1.089,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,323.0,1.089,0.6464999914169312,0.23810366094112392,0.02932244078022721,0.40839633047580726
[emim]__[Tf2N]__R134a__323__1.174,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,323.0,1.174,0.6973999738693237,0.2526810228824615,0.031170170250081106,0.4447189509868622
[emim]__[Tf2N]__R134a__323__1.24,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,323.0,1.24,0.7486000061035156,0.26371225118637087,0.03284711788981027,0.48488775491714475
[emim]__[Tf2N]__R134a__348__0.051,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,348.0,0.051,0.0087000001221895,0.01660947948694224,0.013063960035567958,0.00790947936475274
[emim]__[Tf2N]__R134a__348__0.082,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,348.0,0.082,0.0203000009059906,0.020476718991994797,0.014378718367690868,0.00017671808600419614
[emim]__[Tf2N]__R134a__348__0.133,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,348.0,0.133,0.0408999994397163,0.02759066745638844,0.015373215000744265,0.013309331983327857
[emim]__[Tf2N]__R134a__348__0.204,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,348.0,0.204,0.0715000033378601,0.038893555849790526,0.014880411688454005,0.03260644748806957
[emim]__[Tf2N]__R134a__348__0.279,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,348.0,0.279,0.1035000011324882,0.051061201095580974,0.014610253197682872,0.05243880003690722
[emim]__[Tf2N]__R134a__348__0.364,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,348.0,0.364,0.1354999989271164,0.06372388079762456,0.013994347338814231,0.07177611812949183
[emim]__[Tf2N]__R134a__348__0.448,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,348.0,0.448,0.1669999957084655,0.07643590271472928,0.0152063393826545,0.09056409299373622
[emim]__[Tf2N]__R134a__348__0.526,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,348.0,0.526,0.1962999999523162,0.0874045148491859,0.016607561641994333,0.1088954851031303
[emim]__[Tf2N]__R134a__348__0.634,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,348.0,0.634,0.2354000061750412,0.10140971243381498,0.017529599168347836,0.13399029374122623
[emim]__[Tf2N]__R134a__348__0.763,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,348.0,0.763,0.2818000018596649,0.11763940006494518,0.018413621984068984,0.16416060179471975
[emim]__[Tf2N]__R134a__348__0.896,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,348.0,0.896,0.3235000073909759,0.13186188340187072,0.020341487943958878,0.19163812398910518
[emim]__[Tf2N]__R134a__348__1.026,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,348.0,1.026,0.3643999993801117,0.14543501734733577,0.021762073864121153,0.21896498203277592
[emim]__[Tf2N]__R134a__348__1.146,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,348.0,1.146,0.4013999998569488,0.15890568196773525,0.024679566988703033,0.24249431788921355
[emim]__[Tf2N]__R134a__348__1.268,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,348.0,1.268,0.4345000088214874,0.1729020357131958,0.027600320368493084,0.26159797310829164
[emim]__[Tf2N]__R134a__348__1.399,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,348.0,1.399,0.4722000062465668,0.18768184185028075,0.030761592516195427,0.284518164396286
[emim]__[Tf2N]__R134a__348__1.757,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,348.0,1.757,0.5687000155448914,0.232172229886055,0.040295816961307906,0.33652778565883634
[emim]__[Tf2N]__R134a__348__2.16,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,348.0,2.16,0.692799985408783,0.28698737919330597,0.05182071678634074,0.405812606215477
[emim]__[Tf2N]__R134a__303__0.024864,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,303.0,0.024864,0.0308200009167194,0.032950467616319624,0.010034377382932405,0.002130466699600226
[emim]__[Tf2N]__R134a__303__0.049899,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,303.0,0.049899,0.060369998216629,0.04086599610745904,0.010654028078972907,0.019504002109169957
[emim]__[Tf2N]__R134a__303__0.099831,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,303.0,0.099831,0.1168799996376037,0.05785012245178217,0.011246773773523367,0.05902987718582153
[emim]__[Tf2N]__R134a__303__0.199944,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,303.0,0.199944,0.223810002207756,0.09226137101650236,0.014516263592158843,0.13154863119125362
[emim]__[Tf2N]__R134a__303__0.299517,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,303.0,0.299517,0.3231100142002105,0.1264750629663467,0.018389886578883012,0.19663495123386382
[emim]__[Tf2N]__R134a__303__0.349947,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,303.0,0.349947,0.3707599937915802,0.1434821546077728,0.0194787901020103,0.2272778391838074
[emim]__[Tf2N]__R134a__303.15__0.0155,M1_LORO,loro_R134a,M0,[emim],[Tf2N],R134A,refrigerant,R134A,303.15,0.0155,0.0256999991834163,0.029945646226406036,0.009671350404516397,0.004245647042989735
